id,lith,goal
7561,ARGILLIT,0
7562,ARGILLIT,0
7563,ARGILLIT,0
7564,ARGILLIT,0
7565,ARGILLIT,0
7566,ARGILLIT,0
7567,ARGILLIT,0
7568,ARGILLIT,0
7569,ARGILLIT,0
7570,ARGILLIT,0
7571,ARGILLIT,0
7572,ARGILLIT,0
7573,ARGILLIT,0
7574,ARGILLIT,0
7575,ARGILLIT,0
7576,ARGILLIT,0
7577,ARGILLIT,0
7578,ARGILLIT,0
7579,ARGILLIT,0
7580,ARGILLIT,0
7581,ARGILLIT,0
7582,ARGILLIT,0
7583,ARGILLIT,0
7584,ARGILLIT,0
7585,ARGILLIT,0
7586,ARGILLIT,0
7587,ARGILLIT,0
7588,ARGILLIT,0
7589,ARGILLIT,0
7590,ARGILLIT,0
7591,ARGILLIT,0
7592,ARGILLIT,0
7593,ARGILLIT,0
7594,ARGILLIT,0
7595,ARGILLIT,0
7596,ARGILLIT,0
7597,ARGILLIT,0
7598,ARGILLIT,0
7599,ARGILLIT,0
7600,ARGILLIT,0
7601,ARGILLIT,0
7602,ARGILLIT,0
7603,ARGILLIT,0
7604,ARGILLIT,0
7605,ARGILLIT,0
7606,ARGILLIT,0
7607,ARGILLIT,0
7608,ARGILLIT,0
7609,ARGILLIT,0
7610,ARGILLIT,0
7611,ARGILLIT,0
7612,ARGILLIT,0
7613,ARGILLIT,0
7614,ARGILLIT,0
7615,ALEVROLIT,0
7616,DENSE,0
7617,DENSE,0
7618,ALEVROLIT,0
7619,ARGILLIT,0
7620,ARGILLIT,0
7621,ARGILLIT,0
7622,ARGILLIT,0
7623,ARGILLIT,0
7624,ARGILLIT,0
7625,ARGILLIT,0
7626,ARGILLIT,0
7627,ARGILLIT,0
7628,ARGILLIT,0
7629,ARGILLIT,0
7630,ARGILLIT,0
7631,ARGILLIT,0
7632,ARGILLIT,0
7633,ARGILLIT,0
7634,ARGILLIT,0
7635,ARGILLIT,0
7636,ARGILLIT,0
7637,ARGILLIT,0
7638,ARGILLIT,0
7639,ARGILLIT,0
7640,ARGILLIT,0
7641,ARGILLIT,0
7642,ARGILLIT,0
7643,ARGILLIT,0
7644,ARGILLIT,0
7645,ARGILLIT,0
7646,ARGILLIT,0
7647,ARGILLIT,0
7648,ARGILLIT,0
7649,ARGILLIT,0
7650,ARGILLIT,0
7651,ARGILLIT,0
7652,ARGILLIT,0
7653,ARGILLIT,0
7654,ARGILLIT,0
7655,ARGILLIT,0
7656,ARGILLIT,0
7657,ARGILLIT,0
7658,ARGILLIT,0
7659,ARGILLIT,0
7660,ARGILLIT,0
7661,ARGILLIT,0
7662,ARGILLIT,0
7663,ARGILLIT,0
7664,ARGILLIT,0
7665,ARGILLIT,0
7666,ARGILLIT,0
7667,ARGILLIT,0
7668,ARGILLIT,0
7669,ARGILLIT,0
7670,ARGILLIT,0
7671,ARGILLIT,0
7672,ARGILLIT,0
7673,ARGILLIT,0
7674,ARGILLIT,0
7675,ARGILLIT,0
7676,ARGILLIT,0
7677,ARGILLIT,0
7678,ARGILLIT,0
7679,ARGILLIT,0
7680,ARGILLIT,0
7681,ARGILLIT,0
7682,ARGILLIT,0
7683,ARGILLIT,0
7684,ARGILLIT,0
7685,ARGILLIT,0
7686,ARGILLIT,0
7687,ARGILLIT,0
7688,ARGILLIT,0
7689,ARGILLIT,0
7690,ARGILLIT,0
7691,ARGILLIT,0
7692,ARGILLIT,0
7693,ARGILLIT,0
7694,ARGILLIT,0
7695,ARGILLIT,0
7696,ARGILLIT,0
7697,ARGILLIT,0
7698,ARGILLIT,0
7699,ARGILLIT,0
7700,ARGILLIT,0
7701,ARGILLIT,0
7702,ARGILLIT,0
7703,ARGILLIT,0
7704,ARGILLIT,0
7705,ARGILLIT,0
7706,ARGILLIT,0
7707,ARGILLIT,0
7708,ARGILLIT,0
7709,ARGILLIT,0
7710,ARGILLIT,0
7711,ARGILLIT,0
7712,ARGILLIT,0
7713,ARGILLIT,0
7714,ARGILLIT,0
7715,ARGILLIT,0
7716,ARGILLIT,0
7717,ARGILLIT,0
7718,ARGILLIT,0
7719,ARGILLIT,0
7720,ARGILLIT,0
7721,ARGILLIT,0
7722,ARGILLIT,0
7723,ARGILLIT,0
7724,ARGILLIT,0
7725,ARGILLIT,0
7726,ARGILLIT,0
7727,ARGILLIT,0
7728,ARGILLIT,0
7729,ARGILLIT,0
7730,ARGILLIT,0
7731,ARGILLIT,0
7732,ARGILLIT,0
7733,ARGILLIT,0
7734,ARGILLIT,0
7735,ARGILLIT,0
7736,ARGILLIT,0
7737,ARGILLIT,0
7738,ARGILLIT,0
7739,ARGILLIT,0
7740,ARGILLIT,0
7741,ARGILLIT,0
7742,ARGILLIT,0
7743,ARGILLIT,0
7744,ARGILLIT,0
7745,ARGILLIT,0
7746,ARGILLIT,0
7747,ARGILLIT,0
7748,ARGILLIT,0
7749,ARGILLIT,0
7750,ARGILLIT,0
7751,ARGILLIT,0
7752,ARGILLIT,0
7753,ARGILLIT,0
7754,ARGILLIT,0
7755,ARGILLIT,0
7756,ARGILLIT,0
7757,ARGILLIT,0
7758,ARGILLIT,0
7759,ARGILLIT,0
7760,ARGILLIT,0
7761,ARGILLIT,0
7762,ARGILLIT,0
7763,ARGILLIT,0
7764,ARGILLIT,0
7765,ARGILLIT,0
7766,ARGILLIT,0
7767,ARGILLIT,0
7768,ARGILLIT,0
7769,ARGILLIT,0
7770,ARGILLIT,0
7771,ARGILLIT,0
7772,ARGILLIT,0
7773,ARGILLIT,0
7774,ARGILLIT,0
7775,ARGILLIT,0
7776,ARGILLIT,0
7777,ARGILLIT,0
7778,ARGILLIT,0
7779,ARGILLIT,0
7780,ARGILLIT,0
7781,ARGILLIT,0
7782,ARGILLIT,0
7783,ARGILLIT,0
7784,ARGILLIT,0
7785,ARGILLIT,0
7786,ARGILLIT,0
7787,ARGILLIT,0
7788,ARGILLIT,0
7789,ARGILLIT,0
7790,ARGILLIT,0
7791,ARGILLIT,0
7792,ARGILLIT,0
7793,ARGILLIT,0
7794,ARGILLIT,0
7795,ARGILLIT,0
7796,ARGILLIT,0
7797,ARGILLIT,0
7798,ARGILLIT,0
7799,ARGILLIT,0
7800,ARGILLIT,0
7801,ARGILLIT,0
7802,ARGILLIT,0
7803,ARGILLIT,0
7804,ARGILLIT,0
7805,ARGILLIT,0
7806,ARGILLIT,0
7807,ARGILLIT,0
7808,ARGILLIT,0
7809,ARGILLIT,0
7810,ARGILLIT,0
7811,ARGILLIT,0
7812,ARGILLIT,0
7813,ARGILLIT,0
7814,ARGILLIT,0
7815,ARGILLIT,0
7816,ARGILLIT,0
7817,ARGILLIT,0
7818,ARGILLIT,0
7819,ARGILLIT,0
7820,ARGILLIT,0
7821,ARGILLIT,0
7822,ARGILLIT,0
7823,ARGILLIT,0
7824,ARGILLIT,0
7825,ARGILLIT,0
7826,ARGILLIT,0
7827,ARGILLIT,0
7828,ARGILLIT,0
7829,ARGILLIT,0
7830,ARGILLIT,0
7831,ARGILLIT,0
7832,ARGILLIT,0
7833,ARGILLIT,0
7834,ARGILLIT,0
7835,ARGILLIT,0
7836,ARGILLIT,0
7837,ARGILLIT,0
7838,ARGILLIT,0
7839,ARGILLIT,0
7840,ARGILLIT,0
7841,ARGILLIT,0
7842,ARGILLIT,0
7843,ARGILLIT,0
7844,ARGILLIT,0
7845,ARGILLIT,0
7846,ARGILLIT,0
7847,ARGILLIT,0
7848,ARGILLIT,0
7849,ARGILLIT,0
7850,ARGILLIT,0
7851,ARGILLIT,0
7852,ARGILLIT,0
7853,ARGILLIT,0
7854,ARGILLIT,0
7855,ARGILLIT,0
7856,ARGILLIT,0
7857,ARGILLIT,0
7858,ARGILLIT,0
7859,ARGILLIT,0
7860,ARGILLIT,0
7861,ARGILLIT,0
7862,ARGILLIT,0
7863,ARGILLIT,0
7864,ARGILLIT,0
7865,ARGILLIT,0
7866,ARGILLIT,0
7867,ARGILLIT,0
7868,ARGILLIT,0
7869,ARGILLIT,0
7870,ARGILLIT,0
7871,ARGILLIT,0
7872,ARGILLIT,0
7873,ARGILLIT,0
7874,ARGILLIT,0
7875,ARGILLIT,0
7876,ARGILLIT,0
7877,ARGILLIT,0
7878,ARGILLIT,0
7879,ARGILLIT,0
7880,ARGILLIT,0
7881,ARGILLIT,0
7882,ARGILLIT,0
7883,ARGILLIT,0
7884,ARGILLIT,0
7885,ARGILLIT,0
7886,ARGILLIT,0
7887,ARGILLIT,0
7888,ARGILLIT,0
7889,ARGILLIT,0
7890,ARGILLIT,0
7891,ARGILLIT,0
7892,ARGILLIT,0
7893,ARGILLIT,0
7894,ARGILLIT,0
7895,ARGILLIT,0
7896,ARGILLIT,0
7897,ARGILLIT,0
7898,ARGILLIT,0
7899,ARGILLIT,0
7900,ARGILLIT,0
7901,ARGILLIT,0
7902,ARGILLIT,0
7903,ARGILLIT,0
7904,ARGILLIT,0
7905,ARGILLIT,0
7906,ARGILLIT,0
7907,ARGILLIT,0
7908,ARGILLIT,0
7909,ARGILLIT,0
7910,ARGILLIT,0
7911,ARGILLIT,0
7912,ARGILLIT,0
7913,ARGILLIT,0
7914,ARGILLIT,0
7915,ARGILLIT,0
7916,ARGILLIT,0
7917,ARGILLIT,0
7918,ARGILLIT,0
7919,ARGILLIT,0
7920,ARGILLIT,0
7921,ARGILLIT,0
7922,ARGILLIT,0
7923,ARGILLIT,0
7924,ARGILLIT,0
7925,ARGILLIT,0
7926,ARGILLIT,0
7927,ARGILLIT,0
7928,ARGILLIT,0
7929,ARGILLIT,0
7930,ARGILLIT,0
7931,ARGILLIT,0
7932,ARGILLIT,0
7933,ARGILLIT,0
7934,ARGILLIT,0
7935,ARGILLIT,0
7936,ARGILLIT,0
7937,ARGILLIT,0
7938,ARGILLIT,0
7939,ARGILLIT,0
7940,ARGILLIT,0
7941,ARGILLIT,0
7942,ARGILLIT,0
7943,ARGILLIT,0
7944,ARGILLIT,0
7945,ARGILLIT,0
7946,ARGILLIT,0
7947,ARGILLIT,0
7948,ARGILLIT,0
7949,ARGILLIT,0
7950,ARGILLIT,0
7951,ARGILLIT,0
7952,ARGILLIT,0
7953,ARGILLIT,0
7954,ARGILLIT,0
7955,ARGILLIT,0
7956,ARGILLIT,0
7957,ARGILLIT,0
7958,ARGILLIT,0
7959,ARGILLIT,0
7960,ARGILLIT,0
7961,ARGILLIT,0
7962,ARGILLIT,0
7963,ARGILLIT,0
7964,ARGILLIT,0
7965,ARGILLIT,0
7966,ARGILLIT,0
7967,ARGILLIT,0
7968,ARGILLIT,0
7969,ARGILLIT,0
7970,ARGILLIT,0
7971,ARGILLIT,0
7972,ARGILLIT,0
7973,ARGILLIT,0
7974,ARGILLIT,0
7975,ARGILLIT,0
7976,ARGILLIT,0
7977,ARGILLIT,0
7978,ARGILLIT,0
7979,ARGILLIT,0
7980,ARGILLIT,0
7981,ARGILLIT,0
7982,ARGILLIT,0
7983,ARGILLIT,0
7984,ARGILLIT,0
7985,ARGILLIT,0
7986,ARGILLIT,0
7987,ARGILLIT,0
7988,ARGILLIT,0
7989,ARGILLIT,0
7990,ARGILLIT,0
7991,ARGILLIT,0
7992,ARGILLIT,0
7993,ARGILLIT,0
7994,ARGILLIT,0
7995,ARGILLIT,0
7996,ARGILLIT,0
7997,ARGILLIT,0
7998,ARGILLIT,0
7999,ARGILLIT,0
8000,ARGILLIT,0
8001,ARGILLIT,0
8002,ARGILLIT,0
8003,ARGILLIT,0
8004,ARGILLIT,0
8005,ARGILLIT,0
8006,ARGILLIT,0
8007,ARGILLIT,0
8008,ARGILLIT,0
8009,ARGILLIT,0
8010,ARGILLIT,0
8011,ARGILLIT,0
8012,ARGILLIT,0
8013,ARGILLIT,0
8014,ARGILLIT,0
8015,ARGILLIT,0
8016,ARGILLIT,0
8017,ARGILLIT,0
8018,ARGILLIT,0
8019,ARGILLIT,0
8020,ARGILLIT,0
8021,ARGILLIT,0
8022,ARGILLIT,0
8023,ARGILLIT,0
8024,ARGILLIT,0
8025,ARGILLIT,0
8026,ARGILLIT,0
8027,ARGILLIT,0
8028,ARGILLIT,0
8029,ARGILLIT,0
8030,ARGILLIT,0
8031,ARGILLIT,0
8032,ARGILLIT,0
8033,ARGILLIT,0
8034,ARGILLIT,0
8035,ARGILLIT,0
8036,ARGILLIT,0
8037,ARGILLIT,0
8038,ARGILLIT,0
8039,ARGILLIT,0
8040,ARGILLIT,0
8041,ARGILLIT,0
8042,ARGILLIT,0
8043,ARGILLIT,0
8044,ARGILLIT,0
8045,ARGILLIT,0
8046,ARGILLIT,0
8047,ARGILLIT,0
8048,ARGILLIT,0
8049,ARGILLIT,0
8050,ARGILLIT,0
8051,ARGILLIT,0
8052,ARGILLIT,0
8053,ARGILLIT,0
8054,ARGILLIT,0
8055,ARGILLIT,0
8056,ARGILLIT,0
8057,ARGILLIT,0
8058,ARGILLIT,0
8059,ARGILLIT,0
8060,ARGILLIT,0
8061,ARGILLIT,0
8062,ARGILLIT,0
8063,ARGILLIT,0
8064,ARGILLIT,0
8065,ARGILLIT,0
8066,ARGILLIT,0
8067,ARGILLIT,0
8068,ARGILLIT,0
8069,ARGILLIT,0
8070,ARGILLIT,0
8071,ARGILLIT,0
8072,ARGILLIT,0
8073,ARGILLIT,0
8074,ARGILLIT,0
8075,ARGILLIT,0
8076,ARGILLIT,0
8077,ARGILLIT,0
8078,ARGILLIT,0
8079,ARGILLIT,0
8080,ARGILLIT,0
8081,ARGILLIT,0
8082,ARGILLIT,0
8083,ARGILLIT,0
8084,ARGILLIT,0
8085,ARGILLIT,0
8086,ARGILLIT,0
8087,ARGILLIT,0
8088,ARGILLIT,0
8089,ARGILLIT,0
8090,ARGILLIT,0
8091,ARGILLIT,0
8092,ARGILLIT,0
8093,ARGILLIT,0
8094,ARGILLIT,0
8095,ARGILLIT,0
8096,ARGILLIT,0
8097,ARGILLIT,0
8098,ARGILLIT,0
8099,ARGILLIT,0
8100,ARGILLIT,0
8101,ARGILLIT,0
8102,ARGILLIT,0
8103,ARGILLIT,0
8104,ARGILLIT,0
8105,ARGILLIT,0
8106,ARGILLIT,0
8107,ARGILLIT,0
8108,ARGILLIT,0
8109,ARGILLIT,0
8110,ARGILLIT,0
8111,ARGILLIT,0
8112,ARGILLIT,0
8113,ARGILLIT,0
8114,ARGILLIT,0
8115,ARGILLIT,0
8116,ARGILLIT,0
8117,ARGILLIT,0
8118,ARGILLIT,0
8119,ARGILLIT,0
8120,ARGILLIT,0
8121,ARGILLIT,0
8122,ARGILLIT,0
8123,ARGILLIT,0
8124,ARGILLIT,0
8125,ARGILLIT,0
8126,ARGILLIT,0
8127,ARGILLIT,0
8128,ARGILLIT,0
8129,ARGILLIT,0
8130,ARGILLIT,0
8131,ARGILLIT,0
8132,ARGILLIT,0
8133,ARGILLIT,0
8134,ARGILLIT,0
8135,ARGILLIT,0
8136,ARGILLIT,0
8137,ARGILLIT,0
8138,ARGILLIT,0
8139,ARGILLIT,0
8140,ARGILLIT,0
8141,ARGILLIT,0
8142,ARGILLIT,0
8143,ARGILLIT,0
8144,ARGILLIT,0
8145,ARGILLIT,0
8146,ARGILLIT,0
8147,ARGILLIT,0
8148,ARGILLIT,0
8149,ARGILLIT,0
8150,ARGILLIT,0
8151,ARGILLIT,0
8152,ARGILLIT,0
8153,ARGILLIT,0
8154,ARGILLIT,0
8155,ARGILLIT,0
8156,ARGILLIT,0
8157,ARGILLIT,0
8158,ARGILLIT,0
8159,ARGILLIT,0
8160,ARGILLIT,0
8161,ARGILLIT,0
8162,ARGILLIT,0
8163,ARGILLIT,0
8164,ARGILLIT,0
8165,ARGILLIT,0
8166,ARGILLIT,0
8167,ARGILLIT,0
8168,ARGILLIT,0
8169,ARGILLIT,0
8170,ARGILLIT,0
8171,ARGILLIT,0
8172,ARGILLIT,0
8173,ARGILLIT,0
8174,ARGILLIT,0
8175,ARGILLIT,0
8176,ARGILLIT,0
8177,ARGILLIT,0
8178,ARGILLIT,0
8179,ARGILLIT,0
8180,ARGILLIT,0
8181,ARGILLIT,0
8182,ARGILLIT,0
8183,ARGILLIT,0
8184,ARGILLIT,0
8185,ARGILLIT,0
8186,ARGILLIT,0
8187,ARGILLIT,0
8188,ARGILLIT,0
8189,ARGILLIT,0
8190,ARGILLIT,0
8191,ARGILLIT,0
8192,ARGILLIT,0
8193,ARGILLIT,0
8194,ARGILLIT,0
8195,ARGILLIT,0
8196,ARGILLIT,0
8197,ARGILLIT,0
8198,ARGILLIT,0
8199,ARGILLIT,0
8200,ARGILLIT,0
8201,ARGILLIT,0
8202,ARGILLIT,0
8203,ARGILLIT,0
8204,ARGILLIT,0
8205,ARGILLIT,0
8206,ARGILLIT,0
8207,ARGILLIT,0
8208,ARGILLIT,0
8209,ARGILLIT,0
8210,ARGILLIT,0
8211,ARGILLIT,0
8212,ARGILLIT,0
8213,ARGILLIT,0
8214,ARGILLIT,0
8215,ARGILLIT,0
8216,ARGILLIT,0
8217,ARGILLIT,0
8218,ARGILLIT,0
8219,ARGILLIT,0
8220,ARGILLIT,0
8221,ARGILLIT,0
8222,ARGILLIT,0
8223,ARGILLIT,0
8224,ARGILLIT,0
8225,ARGILLIT,0
8226,ARGILLIT,0
8227,ARGILLIT,0
8228,ARGILLIT,0
8229,ARGILLIT,0
8230,ARGILLIT,0
8231,ARGILLIT,0
8232,ARGILLIT,0
8233,ARGILLIT,0
8234,ARGILLIT,0
8235,ARGILLIT,0
8236,ARGILLIT,0
8237,ARGILLIT,0
8238,ARGILLIT,0
8239,ARGILLIT,0
8240,ARGILLIT,0
8241,ARGILLIT,0
8242,ARGILLIT,0
8243,ARGILLIT,0
8244,ARGILLIT,0
8245,ARGILLIT,0
8246,ARGILLIT,0
8247,ARGILLIT,0
8248,ARGILLIT,0
8249,ARGILLIT,0
8250,ARGILLIT,0
8251,ARGILLIT,0
8252,ARGILLIT,0
8253,ARGILLIT,0
8254,ARGILLIT,0
8255,ARGILLIT,0
8256,ARGILLIT,0
8257,ARGILLIT,0
8258,ARGILLIT,0
8259,ARGILLIT,0
8260,ARGILLIT,0
8261,ARGILLIT,0
8262,ARGILLIT,0
8263,ARGILLIT,0
8264,ARGILLIT,0
8265,ARGILLIT,0
8266,ARGILLIT,0
8267,ARGILLIT,0
8268,ARGILLIT,0
8269,ARGILLIT,0
8270,ARGILLIT,0
8271,ARGILLIT,0
8272,ARGILLIT,0
8273,ARGILLIT,0
8274,ARGILLIT,0
8275,ARGILLIT,0
8276,ARGILLIT,0
8277,ARGILLIT,0
8278,ARGILLIT,0
8279,ARGILLIT,0
8280,ARGILLIT,0
8281,ARGILLIT,0
8282,ARGILLIT,0
8283,ARGILLIT,0
8284,ARGILLIT,0
8285,ARGILLIT,0
8286,ARGILLIT,0
8287,ARGILLIT,0
8288,ARGILLIT,0
8289,ARGILLIT,0
8290,ARGILLIT,0
8291,ARGILLIT,0
8292,ARGILLIT,0
8293,ARGILLIT,0
8294,ARGILLIT,0
8295,ARGILLIT,0
8296,ARGILLIT,0
8297,ARGILLIT,0
8298,ARGILLIT,0
8299,ARGILLIT,0
8300,ARGILLIT,0
8301,ARGILLIT,0
8302,ARGILLIT,0
8303,ARGILLIT,0
8304,ARGILLIT,0
8305,ARGILLIT,0
8306,ARGILLIT,0
8307,ARGILLIT,0
8308,ARGILLIT,0
8309,ARGILLIT,0
8310,ARGILLIT,0
8311,ARGILLIT,0
8312,ARGILLIT,0
8313,ARGILLIT,0
8314,ARGILLIT,0
8315,ARGILLIT,0
8316,ARGILLIT,0
8317,ARGILLIT,0
8318,ARGILLIT,0
8319,ARGILLIT,0
8320,ARGILLIT,0
8321,ARGILLIT,0
8322,ARGILLIT,0
8323,ARGILLIT,0
8324,ARGILLIT,0
8325,ARGILLIT,0
8326,ARGILLIT,0
8327,ARGILLIT,0
8328,ARGILLIT,0
8329,ARGILLIT,0
8330,ARGILLIT,0
8331,ARGILLIT,0
8332,ARGILLIT,0
8333,ARGILLIT,0
8334,ARGILLIT,0
8335,ARGILLIT,0
8336,ARGILLIT,0
8337,ARGILLIT,0
8338,ARGILLIT,0
8339,ARGILLIT,0
8340,ARGILLIT,0
8341,ARGILLIT,0
8342,ARGILLIT,0
8343,ARGILLIT,0
8344,ARGILLIT,0
8345,ARGILLIT,0
8346,ARGILLIT,0
8347,ARGILLIT,0
8348,ARGILLIT,0
8349,ARGILLIT,0
8350,ARGILLIT,0
8351,ARGILLIT,0
8352,ARGILLIT,0
8353,ARGILLIT,0
8354,ARGILLIT,0
8355,ARGILLIT,0
8356,ARGILLIT,0
8357,ARGILLIT,0
8358,ARGILLIT,0
8359,ARGILLIT,0
8360,ARGILLIT,0
8361,ARGILLIT,0
8362,ARGILLIT,0
8363,ARGILLIT,0
8364,ARGILLIT,0
8365,ARGILLIT,0
8366,ARGILLIT,0
8367,ARGILLIT,0
8368,ARGILLIT,0
8369,ARGILLIT,0
8370,ARGILLIT,0
8371,ARGILLIT,0
8372,ARGILLIT,0
8373,ARGILLIT,0
8374,ARGILLIT,0
8375,ARGILLIT,0
8376,ARGILLIT,0
8377,ARGILLIT,0
8378,ARGILLIT,0
8379,ARGILLIT,0
8380,ARGILLIT,0
8381,ARGILLIT,0
8382,ARGILLIT,0
8383,ARGILLIT,0
8384,ARGILLIT,0
8385,ARGILLIT,0
8386,ARGILLIT,0
8387,ARGILLIT,0
8388,ARGILLIT,0
8389,ARGILLIT,0
8390,ARGILLIT,0
8391,ARGILLIT,0
8392,ARGILLIT,0
8393,ARGILLIT,0
8394,ARGILLIT,0
8395,ARGILLIT,0
8396,ARGILLIT,0
8397,ARGILLIT,0
8398,ARGILLIT,0
8399,ARGILLIT,0
8400,ARGILLIT,0
8401,ARGILLIT,0
8402,ARGILLIT,0
8403,ARGILLIT,0
8404,ARGILLIT,0
8405,ARGILLIT,0
8406,ARGILLIT,0
8407,ARGILLIT,0
8408,ARGILLIT,0
8409,ARGILLIT,0
8410,ARGILLIT,0
8411,ARGILLIT,0
8412,ARGILLIT,0
8413,ARGILLIT,0
8414,ARGILLIT,0
8415,ARGILLIT,0
8416,ARGILLIT,0
8417,ARGILLIT,0
8418,ARGILLIT,0
8419,ARGILLIT,0
8420,ARGILLIT,0
8421,ARGILLIT,0
8422,ARGILLIT,0
8423,ARGILLIT,0
8424,ARGILLIT,0
8425,ARGILLIT,0
8426,ARGILLIT,0
8427,ARGILLIT,0
8428,ARGILLIT,0
8429,ARGILLIT,0
8430,ARGILLIT,0
8431,ARGILLIT,0
8432,ARGILLIT,0
8433,ARGILLIT,0
8434,ARGILLIT,0
8435,ARGILLIT,0
8436,ARGILLIT,0
8437,ARGILLIT,0
8438,ARGILLIT,0
8439,ARGILLIT,0
8440,ARGILLIT,0
8441,ARGILLIT,0
8442,ARGILLIT,0
8443,ARGILLIT,0
8444,ARGILLIT,0
8445,ARGILLIT,0
8446,ARGILLIT,0
8447,ARGILLIT,0
8448,ARGILLIT,0
8449,ARGILLIT,0
8450,ARGILLIT,0
8451,ARGILLIT,0
8452,ARGILLIT,0
8453,ARGILLIT,0
8454,ARGILLIT,0
8455,ARGILLIT,0
8456,ARGILLIT,0
8457,ARGILLIT,0
8458,ARGILLIT,0
8459,ARGILLIT,0
8460,ARGILLIT,0
8461,ARGILLIT,0
8462,ARGILLIT,0
8463,ARGILLIT,0
8464,SAND,1
8465,SAND,1
8466,SAND,1
8467,SAND,1
8468,SAND,1
8469,SAND,1
8470,SAND,1
8471,SAND,1
8472,SAND,1
8473,SAND,1
8474,SAND,1
8475,SAND,1
8476,SAND,1
8477,SAND,1
8478,SAND,1
8479,SAND,1
8480,SAND,1
8481,SAND,1
8482,SAND,1
8483,SAND,1
8484,SAND,1
8485,SAND,1
8486,SAND,1
8487,SAND,1
8488,SAND,1
8489,SAND,1
8490,SAND,1
8491,SAND,1
8492,SAND,1
8493,SAND,1
8494,SAND,1
8495,SAND,1
8496,SAND,1
8497,SAND,1
8498,SAND,1
8499,SAND,1
8500,SAND,1
8501,SAND,1
8502,SAND,1
8503,SAND,1
8504,SAND,1
8505,SAND,1
8506,SAND,1
8507,SAND,1
8508,SAND,1
8509,SAND,1
8510,DENSE,0
8511,DENSE,0
8512,DENSE,0
8513,DENSE,0
8514,DENSE,0
8515,DENSE,0
8516,DENSE,0
8517,DENSE,0
8518,DENSE,0
8519,DENSE,0
8520,DENSE,0
8521,DENSE,0
8522,DENSE,0
8523,DENSE,0
8524,SAND,1
8525,DENSE,0
8526,DENSE,0
8527,ARGILLIT,0
8528,SAND,1
8529,SAND,1
8530,SAND,1
8531,SAND,1
8532,SAND,1
8533,SAND,1
8534,SAND,1
8535,SAND,1
8536,SAND,1
8537,SAND,1
8538,SAND,1
8539,SAND,1
8540,SAND,1
8541,SAND,1
8542,SAND,1
8543,SAND,1
8544,SAND,1
8545,SAND,1
8546,SAND,1
8547,SAND,1
8548,SAND,1
8549,SAND,1
8550,SAND,1
8551,SAND,1
8552,SAND,1
8553,SAND,1
8554,SAND,1
8555,SAND,1
8556,SAND,1
8557,SAND,1
8558,SAND,1
8559,SAND,1
8560,SAND,1
8561,SAND,1
8562,SAND,1
8563,SAND,1
8564,SAND,1
8565,SAND,1
8566,SAND,1
8567,SAND,1
8568,ARGILLIT,0
8569,ARGILLIT,0
8570,ARGILLIT,0
8571,ARGILLIT,0
8572,ARGILLIT,0
8573,ARGILLIT,0
8574,ARGILLIT,0
8575,ARGILLIT,0
8576,ARGILLIT,0
8577,ARGILLIT,0
8578,ARGILLIT,0
8579,ARGILLIT,0
8580,ARGILLIT,0
8581,ARGILLIT,0
8582,ARGILLIT,0
8583,SAND,1
8584,ARGILLIT,0
8585,ARGILLIT,0
8586,ARGILLIT,0
8587,SAND,1
8588,SAND,1
8589,SAND,1
8590,ARGILLIT,0
8591,ARGILLIT,0
8592,ARGILLIT,0
8593,ARGILLIT,0
8594,ARGILLIT,0
8595,ARGILLIT,0
8596,SAND,1
8597,SAND,1
8598,SAND,1
8599,SAND,1
8600,SAND,1
8601,SAND,1
8602,SAND,1
8603,SAND,1
8604,SAND,1
8605,SAND,1
8606,SAND,1
8607,SAND,1
8608,SAND,1
8609,SAND,1
8610,SAND,1
8611,SAND,1
8612,SAND,1
8613,SAND,1
8614,SAND,1
8615,SAND,1
8616,SAND,1
8617,SAND,1
8618,SAND,1
8619,SAND,1
8620,SAND,1
8621,SAND,1
8622,SAND,1
8623,SAND,1
8624,SAND,1
8625,SAND,1
8626,SAND,1
8627,SAND,1
8628,SAND,1
8629,SAND,1
8630,SAND,1
8631,SAND,1
8632,SAND,1
8633,SAND,1
8634,SAND,1
8635,SAND,1
8636,SAND,1
8637,SAND,1
8638,SAND,1
8639,SAND,1
8640,SAND,1
8641,SAND,1
8642,SAND,1
8643,SAND,1
8644,SAND,1
8645,SAND,1
8646,SAND,1
8647,SAND,1
8648,SAND,1
8649,SAND,1
8650,SAND,1
8651,SAND,1
8652,SAND,1
8653,SAND,1
8654,SAND,1
8655,SAND,1
8656,SAND,1
8657,SAND,1
8658,SAND,1
8659,SAND,1
8660,SAND,1
8661,SAND,1
8662,SAND,1
8663,SAND,1
8664,SAND,1
8665,SAND,1
8666,SAND,1
8667,SAND,1
8668,SAND,1
8669,SAND,1
8670,SAND,1
8671,SAND,1
8672,SAND,1
8673,SAND,1
8674,SAND,1
8675,SAND,1
8676,SAND,1
8677,SAND,1
8678,SAND,1
8679,SAND,1
8680,SAND,1
8681,SAND,1
8682,SAND,1
8683,SAND,1
8684,SAND,1
8685,SAND,1
8686,SAND,1
8687,SAND,1
8688,ARGILLIT,0
8689,SAND,1
8690,SAND,1
8691,SAND,1
8692,SAND,1
8693,SAND,1
8694,SAND,1
8695,SAND,1
8696,SAND,1
8697,SAND,1
8698,ARGILLIT,0
8699,ARGILLIT,0
